"","trial","reaction_time","id","targ_index","scaled_rt"
"921",124,NA,"blast_c_106",9,NA
"922",139,NA,"blast_c_106",10,NA
"923",148,718.666666666688,"blast_c_106",11,1.10100508700678
"924",157,NA,"blast_c_106",12,NA
"925",178,NA,"blast_c_106",13,NA
"926",199,NA,"blast_c_106",14,NA
"927",211,NA,"blast_c_106",15,NA
"928",223,NA,"blast_c_106",16,NA
"929",235,449.333333333338,"blast_c_106",17,0.494230730216947
"930",247,NA,"blast_c_106",18,NA
"931",259,321.333333333314,"blast_c_106",19,0.205862719069264
"932",271,-321.333333333324,"blast_c_106",20,-1.24198500356772
"933",283,NA,"blast_c_106",21,NA
"934",295,NA,"blast_c_106",22,NA
"935",301,NA,"blast_c_106",23,NA
"936",310,NA,"blast_c_106",24,NA
"937",322,NA,"blast_c_106",25,NA
"938",328,550.666666666625,"blast_c_106",26,0.72252207237538
"939",340,598.666666666627,"blast_c_106",27,0.830660076555745
"940",346,NA,"blast_c_106",28,NA
"941",361,889.333333333318,"blast_c_106",29,1.48549576853687
"942",370,NA,"blast_c_106",30,NA
"943",382,NA,"blast_c_106",31,NA
"944",397,NA,"blast_c_106",32,NA
"945",403,531.999999999964,"blast_c_106",33,0.680468404083031
"946",418,NA,"blast_c_106",34,NA
"947",433,710.66666666665,"blast_c_106",35,1.08298208630997
"948",448,NA,"blast_c_106",36,NA
"949",460,9.33333333330211,"blast_c_106",37,-0.497034308103106
"950",469,NA,"blast_c_106",38,NA
"951",478,-30.6666666666615,"blast_c_106",39,-0.587149311586657
"952",484,NA,"blast_c_106",40,NA
"953",499,NA,"blast_c_106",41,NA
"954",511,NA,"blast_c_106",42,NA
"955",529,-441.333333333357,"blast_c_106",43,-1.5123300140187
"956",550,NA,"blast_c_106",44,NA
"957",556,-289.333333333313,"blast_c_106",45,-1.16989300078079
"958",571,70.6666666666251,"blast_c_106",46,-0.358857969428224
"959",580,NA,"blast_c_106",47,NA
"960",595,NA,"blast_c_106",48,NA
"961",28,NA,"blast_c_109",1,NA
"962",43,NA,"blast_c_109",2,NA
"963",61,NA,"blast_c_109",3,NA
"964",70,NA,"blast_c_109",4,NA
"965",79,NA,"blast_c_109",5,NA
"966",88,NA,"blast_c_109",6,NA
"967",103,510.666666666662,"blast_c_109",7,1.53635569692255
"968",112,NA,"blast_c_109",8,NA
"969",127,NA,"blast_c_109",9,NA
"970",145,NA,"blast_c_109",10,NA
"971",160,398.666666666667,"blast_c_109",11,1.03354837792975
"972",169,-478.666666666679,"blast_c_109",12,-2.90510895418074
"973",181,140.000000000015,"blast_c_109",13,-0.127697096886937
"974",193,NA,"blast_c_109",14,NA
"975",205,60.0000000000023,"blast_c_109",15,-0.486845181881866
"976",220,340.000000000003,"blast_c_109",16,0.770173115600192
"977",232,332.000000000022,"blast_c_109",17,0.734258307100788
"978",244,318.666666666672,"blast_c_109",18,0.674400292934903
"979",256,-49.333333333351,"blast_c_109",19,-0.977680898041614
"980",268,60.0000000000023,"blast_c_109",20,-0.486845181881866
"981",274,401.333333333337,"blast_c_109",21,1.04551998076293
"982",292,289.333333333332,"blast_c_109",22,0.542712661770083
"983",304,132.000000000005,"blast_c_109",23,-0.163611905386469
"984",313,100.000000000023,"blast_c_109",24,-0.307271139384338
"985",325,380.000000000006,"blast_c_109",25,0.949747158097638
"986",337,310.666666666663,"blast_c_109",26,0.638485484435372
"987",355,132.000000000005,"blast_c_109",27,-0.163611905386469
"988",364,409.333333333318,"blast_c_109",28,1.08143478926233
"989",376,121.333333333268,"blast_c_109",29,-0.211498316719432
"990",385,-89.333333333343,"blast_c_109",30,-1.15725494053901
"991",391,790.666666666634,"blast_c_109",31,2.79337399440448
"992",406,-60.0000000000591,"blast_c_109",32,-1.02556730937445
"993",415,299.999999999955,"blast_c_109",33,0.590599073102536
"994",427,118.666666666627,"blast_c_109",34,-0.223469919552481
"995",439,49.3333333333226,"blast_c_109",35,-0.534731593214574
"996",457,30.6666666666615,"blast_c_109",36,-0.618532813046685
"997",463,NA,"blast_c_109",37,NA
"998",475,19.9999999999818,"blast_c_109",38,-0.666419224379393
"999",493,139.999999999986,"blast_c_109",39,-0.127697096887065
"1000",505,NA,"blast_c_109",40,NA
"1001",517,78.6666666666065,"blast_c_109",41,-0.403043962050009
"1002",523,419.999999999998,"blast_c_109",42,1.12932120059504
"1003",532,-121.333333333364,"blast_c_109",43,-1.30091417453706
"1004",541,179.99999999995,"blast_c_109",44,0.0518769456102077
"1005",553,-9.33333333335895,"blast_c_109",45,-0.798106855544213
"1006",568,198.666666666668,"blast_c_109",46,0.135678165442574
"1007",574,67.9999999999836,"blast_c_109",47,-0.450930373382462
"1008",586,41.3333333332844,"blast_c_109",48,-0.570646401714232
"1009",37,-137.999999999987,"blast_c_118",1,-0.740548833406512
"1010",46,-185.999999999989,"blast_c_118",2,-0.858557769907791
"1011",52,NA,"blast_c_118",3,NA
"1012",67,508.000000000006,"blast_c_118",4,0.847654770339792
"1013",82,NA,"blast_c_118",5,NA
"1014",91,342.000000000013,"blast_c_118",6,0.439540531606235
"1015",109,-347.999999999981,"blast_c_118",7,-1.25683793059957
"1016",115,NA,"blast_c_118",8,NA
"1017",124,NA,"blast_c_118",9,NA
"1018",139,NA,"blast_c_118",10,NA
"1019",148,NA,"blast_c_118",11,NA
"1020",157,392.000000000006,"blast_c_118",12,0.562466507128379
"1021",178,NA,"blast_c_118",13,NA
"1022",199,906.000000000026,"blast_c_118",14,1.82614553549624
"1023",211,52.0000000000209,"blast_c_118",15,-0.27343012642228
"1024",223,645.999999999997,"blast_c_118",16,1.18693046278093
"1025",235,NA,"blast_c_118",17,NA
"1026",247,NA,"blast_c_118",18,NA
"1027",259,120.000000000005,"blast_c_118",19,-0.106250799712181
"1028",271,NA,"blast_c_118",20,NA
"1029",283,-439.99999999998,"blast_c_118",21,-1.48302172556035
"1030",295,NA,"blast_c_118",22,NA
"1031",301,NA,"blast_c_118",23,NA
"1032",310,NA,"blast_c_118",24,NA
"1033",322,NA,"blast_c_118",25,NA
"1034",328,NA,"blast_c_118",26,NA
"1035",340,NA,"blast_c_118",27,NA
"1036",346,96.0000000000036,"blast_c_118",28,-0.165255267962821
"1037",361,16.0000000000196,"blast_c_118",29,-0.36193682879824
"1038",370,NA,"blast_c_118",30,NA
"1039",382,27.9999999999632,"blast_c_118",31,-0.33243459467306
"1040",397,NA,"blast_c_118",32,NA
"1041",403,NA,"blast_c_118",33,NA
"1042",418,259.999999999991,"blast_c_118",34,0.237941931749836
"1043",433,871.999999999978,"blast_c_118",35,1.74255587214106
"1044",448,NA,"blast_c_118",36,NA
"1045",460,NA,"blast_c_118",37,NA
"1046",469,473.999999999971,"blast_c_118",38,0.764065106984638
"1047",478,553.999999999955,"blast_c_118",39,0.960746667820056
"1048",484,NA,"blast_c_118",40,NA
"1049",499,-78.0000000000314,"blast_c_118",41,-0.593037662780028
"1050",511,NA,"blast_c_118",42,NA
"1051",529,NA,"blast_c_118",43,NA
"1052",550,588.000000000004,"blast_c_118",44,1.04433633117525
"1053",556,-427.999999999979,"blast_c_118",45,-1.45351949143503
"1054",571,-440.000000000036,"blast_c_118",46,-1.48302172556049
"1055",580,-42.00000000003,"blast_c_118",47,-0.504530960404068
"1056",595,NA,"blast_c_118",48,NA
"1057",37,NA,"blast_c_119",1,NA
"1058",46,NA,"blast_c_119",2,NA
"1059",52,NA,"blast_c_119",3,NA
"1060",67,NA,"blast_c_119",4,NA
"1061",82,NA,"blast_c_119",5,NA
"1062",91,NA,"blast_c_119",6,NA
"1063",109,NA,"blast_c_119",7,NA
"1064",115,NA,"blast_c_119",8,NA
"1065",124,NA,"blast_c_119",9,NA
"1066",139,NA,"blast_c_119",10,NA
"1067",148,NA,"blast_c_119",11,NA
"1068",157,NA,"blast_c_119",12,NA
"1069",178,NA,"blast_c_119",13,NA
"1070",199,NA,"blast_c_119",14,NA
"1071",211,NA,"blast_c_119",15,NA
"1072",223,NA,"blast_c_119",16,NA
"1073",235,NA,"blast_c_119",17,NA
"1074",247,NA,"blast_c_119",18,NA
"1075",259,NA,"blast_c_119",19,NA
"1076",271,NA,"blast_c_119",20,NA
"1077",283,NA,"blast_c_119",21,NA
"1078",295,NA,"blast_c_119",22,NA
"1079",301,NA,"blast_c_119",23,NA
"1080",310,NA,"blast_c_119",24,NA
"1081",322,NA,"blast_c_119",25,NA
"1082",328,NA,"blast_c_119",26,NA
"1083",340,NA,"blast_c_119",27,NA
"1084",346,NA,"blast_c_119",28,NA
"1085",361,NA,"blast_c_119",29,NA
"1086",370,NA,"blast_c_119",30,NA
"1087",382,NA,"blast_c_119",31,NA
"1088",397,NA,"blast_c_119",32,NA
"1089",403,NA,"blast_c_119",33,NA
"1090",418,NA,"blast_c_119",34,NA
"1091",433,NA,"blast_c_119",35,NA
"1092",448,NA,"blast_c_119",36,NA
"1093",460,NA,"blast_c_119",37,NA
"1094",469,NA,"blast_c_119",38,NA
"1095",478,NA,"blast_c_119",39,NA
"1096",484,NA,"blast_c_119",40,NA
"1097",499,NA,"blast_c_119",41,NA
"1098",511,NA,"blast_c_119",42,NA
"1099",529,NA,"blast_c_119",43,NA
"1100",550,NA,"blast_c_119",44,NA
"1101",556,NA,"blast_c_119",45,NA
"1102",571,NA,"blast_c_119",46,NA
"1103",580,NA,"blast_c_119",47,NA
"1104",595,NA,"blast_c_119",48,NA
"1105",37,510.666666666676,"blast_c_122",1,0.433710331757975
"1106",46,NA,"blast_c_122",2,NA
"1107",52,801.333333333328,"blast_c_122",3,1.09357271088318
"1108",67,NA,"blast_c_122",4,NA
"1109",82,-430.666666666663,"blast_c_122",5,-1.70327517128067
"1110",91,NA,"blast_c_122",6,NA
"1111",109,NA,"blast_c_122",7,NA
"1112",115,NA,"blast_c_122",8,NA
"1113",124,NA,"blast_c_122",9,NA
"1114",139,NA,"blast_c_122",10,NA
"1115",148,NA,"blast_c_122",11,NA
"1116",157,NA,"blast_c_122",12,NA
"1117",178,NA,"blast_c_122",13,NA
"1118",199,NA,"blast_c_122",14,NA
"1119",211,NA,"blast_c_122",15,NA
"1120",223,NA,"blast_c_122",16,NA
"1121",235,NA,"blast_c_122",17,NA
"1122",247,NA,"blast_c_122",18,NA
"1123",259,NA,"blast_c_122",19,NA
"1124",271,670.666666666687,"blast_c_122",20,0.796937329441619
"1125",283,NA,"blast_c_122",21,NA
"1126",295,NA,"blast_c_122",22,NA
"1127",301,NA,"blast_c_122",23,NA
"1128",310,NA,"blast_c_122",24,NA
"1129",322,NA,"blast_c_122",25,NA
"1130",328,-470.666666666669,"blast_c_122",26,-1.79408192070159
"1131",340,NA,"blast_c_122",27,NA
"1132",346,569.333333333343,"blast_c_122",28,0.56689356424197
"1133",361,118.666666666684,"blast_c_122",29,-0.456195812566875
"1134",370,700.000000000027,"blast_c_122",30,0.863528945683633
"1135",382,NA,"blast_c_122",31,NA
"1136",397,NA,"blast_c_122",32,NA
"1137",403,9.33333333335895,"blast_c_122",33,-0.704400927650662
"1138",418,409.333333333318,"blast_c_122",34,0.203666566558294
"1139",433,NA,"blast_c_122",35,NA
"1140",448,NA,"blast_c_122",36,NA
"1141",460,NA,"blast_c_122",37,NA
"1142",469,NA,"blast_c_122",38,NA
"1143",478,NA,"blast_c_122",39,NA
"1144",484,-220.000000000066,"blast_c_122",40,-1.22502629099739
"1145",499,NA,"blast_c_122",41,NA
"1146",511,NA,"blast_c_122",42,NA
