"","trial","reaction_time","id","targ_index","scaled_rt"
"283",532,321.333333333314,"blast_a_006",43,0.236776741898419
"284",541,339.999999999975,"blast_a_006",44,0.370742530077813
"285",553,249.333333333311,"blast_a_006",45,-0.279948441079414
"286",568,NA,"blast_a_006",46,NA
"287",574,348.000000000013,"blast_a_006",47,0.428156439297844
"288",586,300.000000000011,"blast_a_006",48,0.083672983979288
"289",37,NA,"blast_a_007",1,NA
"290",46,358.594104308395,"blast_a_007",2,0.218739014709211
"291",52,346.98412698414,"blast_a_007",3,0.189477289696749
"292",67,501.904761904764,"blast_a_007",4,0.579938432832034
"293",82,889.024943310651,"blast_a_007",5,1.55563407621697
"294",91,391.609977324275,"blast_a_007",6,0.301952045213476
"295",109,NA,"blast_a_007",7,NA
"296",115,484.48979591836,"blast_a_007",8,0.536045845313286
"297",124,-7.12018140589521,"blast_a_007",9,-0.703005323183994
"298",139,NA,"blast_a_007",10,NA
"299",148,21.9047619047785,"blast_a_007",11,-0.629851010652747
"300",157,NA,"blast_a_007",12,NA
"301",178,NA,"blast_a_007",13,NA
"302",199,NA,"blast_a_007",14,NA
"303",211,NA,"blast_a_007",15,NA
"304",223,-53.5600907029448,"blast_a_007",16,-0.820052223233916
"305",235,85.7596371882323,"blast_a_007",17,-0.468911523084076
"306",247,NA,"blast_a_007",18,NA
"307",259,NA,"blast_a_007",19,NA
"308",271,NA,"blast_a_007",20,NA
"309",283,-429.070294784576,"blast_a_007",21,-1.76648614160639
"310",295,335.374149659856,"blast_a_007",22,0.160215564684214
"311",301,865.80498866214,"blast_a_007",23,1.49711062619204
"312",310,588.979591836743,"blast_a_007",24,0.799401370425666
"313",322,NA,"blast_a_007",25,NA
"314",328,NA,"blast_a_007",26,NA
"315",340,NA,"blast_a_007",27,NA
"316",346,NA,"blast_a_007",28,NA
"317",361,335.374149659856,"blast_a_007",29,0.160215564684214
"318",370,380.000000000006,"blast_a_007",30,0.272690320200978
"319",382,NA,"blast_a_007",31,NA
"320",397,62.5396825396933,"blast_a_007",32,-0.527434973109074
"321",403,NA,"blast_a_007",33,NA
"322",418,NA,"blast_a_007",34,NA
"323",433,184.444444444466,"blast_a_007",35,-0.220186860477981
"324",448,NA,"blast_a_007",36,NA
"325",460,-446.485260771037,"blast_a_007",37,-1.81037872912528
"326",469,NA,"blast_a_007",38,NA
"327",478,-336.190476190534,"blast_a_007",39,-1.53239234150669
"328",484,NA,"blast_a_007",40,NA
"329",499,NA,"blast_a_007",41,NA
"330",511,-214.285714285704,"blast_a_007",42,-1.22514422887545
"331",529,734.104308390026,"blast_a_007",43,1.16517293308168
"332",550,NA,"blast_a_007",44,NA
"333",556,NA,"blast_a_007",45,NA
"334",571,NA,"blast_a_007",46,NA
"335",580,918.049886621268,"blast_a_007",47,1.62878838874807
"336",595,525.124716553289,"blast_a_007",48,0.638461882856996
"337",29,419.999999999998,"blast_a_008",1,0.33074737011455
"338",44,750.666666666671,"blast_a_008",2,1.56024937122556
"339",62,NA,"blast_a_008",3,NA
"340",71,NA,"blast_a_008",4,NA
"341",80,NA,"blast_a_008",5,NA
"342",89,710.666666666679,"blast_a_008",6,1.41151929044604
"343",104,49.333333333351,"blast_a_008",7,-1.04748471177592
"344",113,NA,"blast_a_008",8,NA
"345",128,NA,"blast_a_008",9,NA
"346",146,633.333333333336,"blast_a_008",10,1.12397446760553
"347",161,NA,"blast_a_008",11,NA
"348",170,380.000000000006,"blast_a_008",12,0.182017289335024
"349",182,390.666666666657,"blast_a_008",13,0.221678644209515
"350",194,NA,"blast_a_008",14,NA
"351",206,388.000000000015,"blast_a_008",15,0.211763305490972
"352",221,NA,"blast_a_008",16,NA
"353",233,NA,"blast_a_008",17,NA
"354",245,NA,"blast_a_008",18,NA
"355",257,-179.999999999989,"blast_a_008",19,-1.90020384157872
"356",269,49.333333333351,"blast_a_008",20,-1.04748471177592
"357",275,478.666666666679,"blast_a_008",21,0.548884821924619
"358",293,481.333333333349,"blast_a_008",22,0.558800160643268
"359",305,NA,"blast_a_008",23,NA
"360",314,220.000000000027,"blast_a_008",24,-0.412903033783115
"361",326,NA,"blast_a_008",25,NA
"362",338,NA,"blast_a_008",26,NA
"363",356,649.333333333327,"blast_a_008",27,1.18346649991732
"364",365,NA,"blast_a_008",28,NA
"365",377,259.999999999991,"blast_a_008",29,-0.264172953003695
"366",386,340.000000000003,"blast_a_008",30,0.033287208555461
"367",392,188.000000000017,"blast_a_008",31,-0.531887098406799
"368",407,798.666666666672,"blast_a_008",32,1.73872546816103
"369",416,NA,"blast_a_008",33,NA
"370",428,NA,"blast_a_008",34,NA
"371",440,9.33333333330211,"blast_a_008",35,-1.19621479255566
"372",458,NA,"blast_a_008",36,NA
"373",464,430.666666666677,"blast_a_008",37,0.370408724989146
"374",476,NA,"blast_a_008",38,NA
"375",494,-299.999999999993,"blast_a_008",39,-2.34639408391741
"376",506,430.666666666621,"blast_a_008",40,0.370408724988935
"377",518,299.999999999955,"blast_a_008",41,-0.115442872224276
"378",524,NA,"blast_a_008",42,NA
"379",533,390.6666666666,"blast_a_008",43,0.221678644209304
"380",542,NA,"blast_a_008",44,NA
"381",554,390.666666666657,"blast_a_008",45,0.221678644209515
