,X.1,X,subject,gender,age,language,task_order,task,trial,trial_order,trial_accuracy,fam_ratings,trial_number
3665,3665,3290,126,female,23,hebrew,NA,1,15,,1,NA,23
3666,3666,3291,126,female,23,hebrew,NA,1,16,,0,NA,2
3667,3667,3292,126,female,23,hebrew,NA,1,17,,1,NA,24
3668,3668,3293,126,female,23,hebrew,NA,1,18,,0,NA,8
3669,3669,3294,126,female,23,hebrew,NA,1,19,,0,NA,11
3670,3670,3295,126,female,23,hebrew,NA,1,20,,1,NA,20
3671,3671,3296,126,female,23,hebrew,NA,1,21,,1,NA,9
3672,3672,3297,126,female,23,hebrew,NA,1,22,,1,NA,25
3673,3673,3298,126,female,23,hebrew,NA,1,23,,0,NA,16
3674,3674,3299,126,female,23,hebrew,NA,1,24,,0,NA,12
3675,3675,3300,126,female,23,hebrew,NA,1,25,,1,NA,3
3676,3676,6276,126,female,23,hebrew,NA,0,1,,1,NA,NA
3677,3677,6277,126,female,23,hebrew,NA,0,2,,1,NA,NA
3678,3678,6278,126,female,23,hebrew,NA,0,3,,1,NA,NA
3679,3679,6279,126,female,23,hebrew,NA,0,4,,1,NA,NA
3680,3680,6280,126,female,23,hebrew,NA,0,5,,1,NA,NA
3681,3681,6281,126,female,23,hebrew,NA,0,6,,1,NA,NA
3682,3682,6282,126,female,23,hebrew,NA,0,7,,1,NA,NA
3683,3683,6283,126,female,23,hebrew,NA,0,8,,1,NA,NA
3684,3684,6284,126,female,23,hebrew,NA,0,9,,1,NA,NA
3685,3685,6285,126,female,23,hebrew,NA,0,10,,1,NA,NA
3686,3686,6286,126,female,23,hebrew,NA,0,11,,1,NA,NA
3687,3687,6287,126,female,23,hebrew,NA,0,12,,1,NA,NA
3688,3688,6288,126,female,23,hebrew,NA,0,13,,1,NA,NA
3689,3689,6289,126,female,23,hebrew,NA,0,14,,1,NA,NA
3690,3690,6290,126,female,23,hebrew,NA,0,15,,1,NA,NA
3691,3691,6291,126,female,23,hebrew,NA,0,16,,1,NA,NA
3692,3692,6292,126,female,23,hebrew,NA,0,17,,1,NA,NA
3693,3693,6293,126,female,23,hebrew,NA,0,18,,1,NA,NA
3694,3694,6294,126,female,23,hebrew,NA,0,19,,1,NA,NA
3695,3695,6295,126,female,23,hebrew,NA,0,20,,1,NA,NA
3696,3696,6296,126,female,23,hebrew,NA,0,21,,1,NA,NA
3697,3697,6297,126,female,23,hebrew,NA,0,22,,1,NA,NA
3698,3698,6298,126,female,23,hebrew,NA,0,23,,1,NA,NA
3699,3699,6299,126,female,23,hebrew,NA,0,24,,1,NA,NA
3700,3700,6300,126,female,23,hebrew,NA,0,25,,1,NA,NA
