11.0016 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?
448.7042 	EXP 	test4_image: autoDraw = False
448.7042 	EXP 	test4_blank_image: autoDraw = True
448.9042 	EXP 	test4_image: autoDraw = False
448.9042 	EXP 	test4_blank_image: autoDraw = False
448.9042 	EXP 	test5_image: size = array([ 0.19583333,  0.54814815])
448.9042 	EXP 	test5_image: image = u'Alien2.BMP'
448.9042 	EXP 	test5_image: autoDraw = True
449.7044 	EXP 	test5_image: autoDraw = False
449.7044 	EXP 	test5_blank_image: autoDraw = True
449.9044 	EXP 	test5_image: autoDraw = False
449.9044 	EXP 	test5_blank_image: autoDraw = False
449.9044 	EXP 	test6_image: size = array([ 0.234375  ,  0.53518519])
449.9044 	EXP 	test6_image: image = u'Alien6.BMP'
449.9044 	EXP 	test6_image: autoDraw = True
450.5130 	DATA 	Keypress: 3
450.7045 	EXP 	test6_image: autoDraw = False
450.7045 	EXP 	test6_blank_image: autoDraw = True
450.8966 	EXP 	window1: blendMode = 'avg'
450.9046 	EXP 	test6_image: autoDraw = False
450.9046 	EXP 	test6_blank_image: autoDraw = False
450.9046 	EXP 	question_text: autoDraw = True
450.9048 	EXP 	window1: blendMode = 'avg'
450.9131 	EXP 	window1: blendMode = 'avg'
450.9215 	EXP 	window1: blendMode = 'avg'
450.9298 	EXP 	window1: blendMode = 'avg'
450.9381 	EXP 	window1: blendMode = 'avg'
450.9465 	EXP 	window1: blendMode = 'avg'
450.9548 	EXP 	window1: blendMode = 'avg'
450.9633 	EXP 	window1: blendMode = 'avg'
450.9715 	EXP 	window1: blendMode = 'avg'
450.9798 	EXP 	window1: blendMode = 'avg'
450.9882 	EXP 	window1: blendMode = 'avg'
450.9965 	EXP 	window1: blendMode = 'avg'
451.0048 	EXP 	window1: blendMode = 'avg'
451.0131 	EXP 	window1: blendMode = 'avg'
451.0215 	EXP 	window1: blendMode = 'avg'
451.0299 	EXP 	window1: blendMode = 'avg'
451.0382 	EXP 	window1: blendMode = 'avg'
451.0465 	EXP 	window1: blendMode = 'avg'
451.0548 	EXP 	window1: blendMode = 'avg'
451.0632 	EXP 	window1: blendMode = 'avg'
451.0715 	EXP 	window1: blendMode = 'avg'
451.0798 	EXP 	window1: blendMode = 'avg'
451.0882 	EXP 	window1: blendMode = 'avg'
451.0965 	EXP 	window1: blendMode = 'avg'
451.1049 	EXP 	window1: blendMode = 'avg'
451.1132 	EXP 	window1: blendMode = 'avg'
451.1215 	EXP 	window1: blendMode = 'avg'
451.1299 	EXP 	window1: blendMode = 'avg'
451.1382 	EXP 	window1: blendMode = 'avg'
451.1465 	EXP 	window1: blendMode = 'avg'
451.1548 	EXP 	window1: blendMode = 'avg'
451.1632 	EXP 	window1: blendMode = 'avg'
451.1715 	EXP 	window1: blendMode = 'avg'
451.1798 	EXP 	window1: blendMode = 'avg'
451.1882 	EXP 	window1: blendMode = 'avg'
451.1965 	EXP 	window1: blendMode = 'avg'
451.2048 	EXP 	window1: blendMode = 'avg'
451.2132 	EXP 	window1: blendMode = 'avg'
451.2215 	EXP 	window1: blendMode = 'avg'
451.2299 	EXP 	window1: blendMode = 'avg'
451.2382 	EXP 	window1: blendMode = 'avg'
451.2465 	EXP 	window1: blendMode = 'avg'
451.2548 	EXP 	window1: blendMode = 'avg'
451.2632 	EXP 	window1: blendMode = 'avg'
451.2715 	EXP 	window1: blendMode = 'avg'
451.2798 	DATA 	Keypress: 3
451.2804 	EXP 	New trial (rep=0, index=3): {'corrAns': 4, 'image3': u'Alien12.BMP', 'image2': u'Alien8.BMP', 'image1': u'Alien4.BMP', 'image6': u'Alien3.BMP', 'image5': u'Alien2.BMP', 'image4': u'Alien1.BMP'}
451.2881 	EXP 	question_text: autoDraw = False
451.2881 	EXP 	test1_image: size = array([ 0.225     ,  0.60925926])
451.2881 	EXP 	test1_image: image = u'Alien4.BMP'
451.2881 	EXP 	test1_image: autoDraw = True
452.0965 	EXP 	test1_image: autoDraw = False
452.0965 	EXP 	test1_blank_image: autoDraw = True
452.2965 	EXP 	test1_image: autoDraw = False
452.2965 	EXP 	test1_blank_image: autoDraw = False
452.2965 	EXP 	test2_image: size = array([ 0.225     ,  0.52592593])
452.2965 	EXP 	test2_image: image = u'Alien8.BMP'
452.2965 	EXP 	test2_image: autoDraw = True
453.0967 	EXP 	test2_image: autoDraw = False
453.0967 	EXP 	test2_blank_image: autoDraw = True
453.2967 	EXP 	test2_image: autoDraw = False
453.2967 	EXP 	test2_blank_image: autoDraw = False
453.2967 	EXP 	test3_image: size = array([ 0.309375  ,  0.53333333])
453.2967 	EXP 	test3_image: image = u'Alien12.BMP'
453.2967 	EXP 	test3_image: autoDraw = True
454.0969 	EXP 	test3_image: autoDraw = False
454.0969 	EXP 	test3_blank_image: autoDraw = True
454.2969 	EXP 	test3_image: autoDraw = False
454.2969 	EXP 	test3_blank_image: autoDraw = False
454.2969 	EXP 	test_pause_image: autoDraw = True
455.2888 	EXP 	test_pause_image: autoDraw = False
455.2888 	EXP 	test4_image: size = array([ 0.3       ,  0.46851852])
455.2888 	EXP 	test4_image: image = u'Alien1.BMP'
455.2888 	EXP 	test4_image: autoDraw = True
456.0889 	EXP 	test4_image: autoDraw = False
456.0889 	EXP 	test4_blank_image: autoDraw = True
456.2889 	EXP 	test4_image: autoDraw = False
456.2889 	EXP 	test4_blank_image: autoDraw = False
456.2889 	EXP 	test5_image: size = array([ 0.19583333,  0.54814815])
456.2889 	EXP 	test5_image: image = u'Alien2.BMP'
456.2889 	EXP 	test5_image: autoDraw = True
457.0891 	EXP 	test5_image: autoDraw = False
457.0891 	EXP 	test5_blank_image: autoDraw = True
457.2892 	EXP 	test5_image: autoDraw = False
457.2892 	EXP 	test5_blank_image: autoDraw = False
457.2892 	EXP 	test6_image: size = array([ 0.20520833,  0.67407407])
457.2892 	EXP 	test6_image: image = u'Alien3.BMP'
457.2892 	EXP 	test6_image: autoDraw = True
457.9644 	DATA 	Keypress: 4
458.0892 	EXP 	test6_image: autoDraw = False
458.0892 	EXP 	test6_blank_image: autoDraw = True
458.2812 	EXP 	window1: blendMode = 'avg'
458.2893 	EXP 	test6_image: autoDraw = False
458.2893 	EXP 	test6_blank_image: autoDraw = False
458.2893 	EXP 	question_text: autoDraw = True
458.2895 	EXP 	window1: blendMode = 'avg'
458.2978 	EXP 	window1: blendMode = 'avg'
458.3062 	EXP 	window1: blendMode = 'avg'
458.3145 	EXP 	window1: blendMode = 'avg'
458.3228 	EXP 	window1: blendMode = 'avg'
458.3312 	EXP 	window1: blendMode = 'avg'
458.3395 	EXP 	window1: blendMode = 'avg'
458.3479 	EXP 	window1: blendMode = 'avg'
458.3561 	EXP 	window1: blendMode = 'avg'
458.3645 	EXP 	window1: blendMode = 'avg'
458.3728 	EXP 	window1: blendMode = 'avg'
458.3812 	EXP 	window1: blendMode = 'avg'
458.3895 	EXP 	window1: blendMode = 'avg'
458.3978 	EXP 	window1: blendMode = 'avg'
458.4062 	EXP 	window1: blendMode = 'avg'
458.4145 	EXP 	window1: blendMode = 'avg'
458.4228 	EXP 	window1: blendMode = 'avg'
458.4312 	EXP 	window1: blendMode = 'avg'
458.4395 	EXP 	window1: blendMode = 'avg'
458.4479 	EXP 	window1: blendMode = 'avg'
458.4562 	EXP 	window1: blendMode = 'avg'
458.4645 	EXP 	window1: blendMode = 'avg'
458.4728 	EXP 	window1: blendMode = 'avg'
458.4812 	EXP 	window1: blendMode = 'avg'
458.4895 	EXP 	window1: blendMode = 'avg'
458.4978 	EXP 	window1: blendMode = 'avg'
458.5062 	EXP 	window1: blendMode = 'avg'
458.5145 	EXP 	window1: blendMode = 'avg'
458.5230 	EXP 	window1: blendMode = 'avg'
458.5312 	EXP 	window1: blendMode = 'avg'
458.5395 	EXP 	window1: blendMode = 'avg'
458.5479 	EXP 	window1: blendMode = 'avg'
458.5562 	EXP 	window1: blendMode = 'avg'
458.5645 	EXP 	window1: blendMode = 'avg'
458.5729 	EXP 	window1: blendMode = 'avg'
458.5812 	EXP 	window1: blendMode = 'avg'
458.5896 	EXP 	window1: blendMode = 'avg'
458.5979 	EXP 	window1: blendMode = 'avg'
458.6062 	EXP 	window1: blendMode = 'avg'
458.6145 	EXP 	window1: blendMode = 'avg'
458.6229 	EXP 	window1: blendMode = 'avg'
458.6312 	EXP 	window1: blendMode = 'avg'
458.6396 	EXP 	window1: blendMode = 'avg'
458.6479 	EXP 	window1: blendMode = 'avg'
458.6562 	EXP 	window1: blendMode = 'avg'
458.6646 	EXP 	window1: blendMode = 'avg'
458.6729 	EXP 	window1: blendMode = 'avg'
458.6812 	EXP 	window1: blendMode = 'avg'
458.6896 	EXP 	window1: blendMode = 'avg'
458.6979 	EXP 	window1: blendMode = 'avg'
458.7062 	EXP 	window1: blendMode = 'avg'
458.7145 	DATA 	Keypress: 4
458.7151 	EXP 	New trial (rep=0, index=4): {'corrAns': 4, 'image3': u'Alien6.BMP', 'image2': u'Alien2.BMP', 'image1': u'Alien10.BMP', 'image6': u'Alien3.BMP', 'image5': u'Alien2.BMP', 'image4': u'Alien1.BMP'}
458.7227 	EXP 	question_text: autoDraw = False
458.7227 	EXP 	test1_image: size = array([ 0.225     ,  0.52037037])
458.7227 	EXP 	test1_image: image = u'Alien10.BMP'
458.7227 	EXP 	test1_image: autoDraw = True
459.5312 	EXP 	test1_image: autoDraw = False
459.5312 	EXP 	test1_blank_image: autoDraw = True
459.7312 	EXP 	test1_image: autoDraw = False
459.7312 	EXP 	test1_blank_image: autoDraw = False
459.7312 	EXP 	test2_image: size = array([ 0.19583333,  0.54814815])
459.7312 	EXP 	test2_image: image = u'Alien2.BMP'
459.7312 	EXP 	test2_image: autoDraw = True
460.5313 	EXP 	test2_image: autoDraw = False
460.5313 	EXP 	test2_blank_image: autoDraw = True
460.7314 	EXP 	test2_image: autoDraw = False
460.7314 	EXP 	test2_blank_image: autoDraw = False
460.7314 	EXP 	test3_image: size = array([ 0.234375  ,  0.53518519])
460.7314 	EXP 	test3_image: image = u'Alien6.BMP'
460.7314 	EXP 	test3_image: autoDraw = True
461.5315 	EXP 	test3_image: autoDraw = False
461.5315 	EXP 	test3_blank_image: autoDraw = True
461.7316 	EXP 	test3_image: autoDraw = False
461.7316 	EXP 	test3_blank_image: autoDraw = False
461.7316 	EXP 	test_pause_image: autoDraw = True
462.7234 	EXP 	test_pause_image: autoDraw = False
462.7234 	EXP 	test4_image: size = array([ 0.3       ,  0.46851852])
462.7234 	EXP 	test4_image: image = u'Alien1.BMP'
462.7234 	EXP 	test4_image: autoDraw = True
463.5236 	EXP 	test4_image: autoDraw = False
463.5236 	EXP 	test4_blank_image: autoDraw = True
463.7236 	EXP 	test4_image: autoDraw = False
463.7236 	EXP 	test4_blank_image: autoDraw = False
463.7236 	EXP 	test5_image: size = array([ 0.19583333,  0.54814815])
463.7236 	EXP 	test5_image: image = u'Alien2.BMP'
463.7236 	EXP 	test5_image: autoDraw = True
464.5237 	EXP 	test5_image: autoDraw = False
464.5237 	EXP 	test5_blank_image: autoDraw = True
464.7238 	EXP 	test5_image: autoDraw = False
464.7238 	EXP 	test5_blank_image: autoDraw = False
464.7238 	EXP 	test6_image: size = array([ 0.20520833,  0.67407407])
464.7238 	EXP 	test6_image: image = u'Alien3.BMP'
464.7238 	EXP 	test6_image: autoDraw = True
465.0323 	DATA 	Keypress: 4
465.5239 	EXP 	test6_image: autoDraw = False
465.5239 	EXP 	test6_blank_image: autoDraw = True
465.7159 	EXP 	window1: blendMode = 'avg'
465.7240 	EXP 	test6_image: autoDraw = False
465.7240 	EXP 	test6_blank_image: autoDraw = False
465.7240 	EXP 	question_text: autoDraw = True
465.7242 	EXP 	window1: blendMode = 'avg'
465.7325 	EXP 	window1: blendMode = 'avg'
465.7409 	EXP 	window1: blendMode = 'avg'
465.7492 	EXP 	window1: blendMode = 'avg'
465.7575 	EXP 	window1: blendMode = 'avg'
465.7658 	EXP 	window1: blendMode = 'avg'
465.7742 	EXP 	window1: blendMode = 'avg'
465.7825 	EXP 	window1: blendMode = 'avg'
465.7909 	EXP 	window1: blendMode = 'avg'
465.7992 	EXP 	window1: blendMode = 'avg'
465.8075 	EXP 	window1: blendMode = 'avg'
465.8159 	EXP 	window1: blendMode = 'avg'
465.8242 	EXP 	window1: blendMode = 'avg'
465.8325 	EXP 	window1: blendMode = 'avg'
465.8408 	EXP 	window1: blendMode = 'avg'
465.8492 	EXP 	window1: blendMode = 'avg'
465.8575 	EXP 	window1: blendMode = 'avg'
465.8658 	EXP 	window1: blendMode = 'avg'
465.8742 	EXP 	window1: blendMode = 'avg'
465.8825 	EXP 	window1: blendMode = 'avg'
465.8908 	DATA 	Keypress: 4
465.8914 	EXP 	New trial (rep=0, index=5): {'corrAns': 3, 'image3': u'Alien9.BMP', 'image2': u'Alien8.BMP', 'image1': u'Alien7.BMP', 'image6': u'Alien3.BMP', 'image5': u'Alien11.BMP', 'image4': u'Alien7.BMP'}
465.8991 	EXP 	question_text: autoDraw = False
465.8991 	EXP 	test1_image: size = array([ 0.225     ,  0.60555556])
465.8991 	EXP 	test1_image: image = u'Alien7.BMP'
465.8991 	EXP 	test1_image: autoDraw = True
466.7075 	EXP 	test1_image: autoDraw = False
466.7075 	EXP 	test1_blank_image: autoDraw = True
466.9075 	EXP 	test1_image: autoDraw = False
466.9075 	EXP 	test1_blank_image: autoDraw = False
466.9075 	EXP 	test2_image: size = array([ 0.225     ,  0.52592593])
466.9075 	EXP 	test2_image: image = u'Alien8.BMP'
466.9075 	EXP 	test2_image: autoDraw = True
467.7077 	EXP 	test2_image: autoDraw = False
467.7077 	EXP 	test2_blank_image: autoDraw = True
467.9077 	EXP 	test2_image: autoDraw = False
467.9077 	EXP 	test2_blank_image: autoDraw = False
467.9077 	EXP 	test3_image: size = array([ 0.225     ,  0.57407407])
467.9077 	EXP 	test3_image: image = u'Alien9.BMP'
467.9077 	EXP 	test3_image: autoDraw = True
468.7079 	EXP 	test3_image: autoDraw = False
468.7079 	EXP 	test3_blank_image: autoDraw = True
468.8996 	EXP 	test3_image: autoDraw = False
468.8996 	EXP 	test3_blank_image: autoDraw = False
468.8996 	EXP 	test_pause_image: autoDraw = True
469.8998 	EXP 	test_pause_image: autoDraw = False
469.8998 	EXP 	test4_image: size = array([ 0.225     ,  0.60555556])
469.8998 	EXP 	test4_image: image = u'Alien7.BMP'
469.8998 	EXP 	test4_image: autoDraw = True
470.7000 	EXP 	test4_image: autoDraw = False
470.7000 	EXP 	test4_blank_image: autoDraw = True
470.9001 	EXP 	test4_image: autoDraw = False
470.9001 	EXP 	test4_blank_image: autoDraw = False
470.9001 	EXP 	test5_image: size = array([ 0.3375    ,  0.34814815])
470.9001 	EXP 	test5_image: image = u'Alien11.BMP'
470.9001 	EXP 	test5_image: autoDraw = True
471.7002 	EXP 	test5_image: autoDraw = False
471.7002 	EXP 	test5_blank_image: autoDraw = True
471.9003 	EXP 	test5_image: autoDraw = False
471.9003 	EXP 	test5_blank_image: autoDraw = False
471.9003 	EXP 	test6_image: size = array([ 0.20520833,  0.67407407])
471.9003 	EXP 	test6_image: image = u'Alien3.BMP'
471.9003 	EXP 	test6_image: autoDraw = True
472.7003 	EXP 	test6_image: autoDraw = False
472.7003 	EXP 	test6_blank_image: autoDraw = True
472.8923 	EXP 	window1: blendMode = 'avg'
472.9004 	EXP 	test6_image: autoDraw = False
472.9004 	EXP 	test6_blank_image: autoDraw = False
472.9004 	EXP 	question_text: autoDraw = True
472.9007 	EXP 	window1: blendMode = 'avg'
472.9089 	EXP 	window1: blendMode = 'avg'
472.9191 	EXP 	window1: blendMode = 'avg'
472.9256 	EXP 	window1: blendMode = 'avg'
472.9339 	EXP 	window1: blendMode = 'avg'
472.9424 	EXP 	window1: blendMode = 'avg'
472.9555 	EXP 	window1: blendMode = 'avg'
472.9621 	EXP 	window1: blendMode = 'avg'
472.9672 	EXP 	window1: blendMode = 'avg'
472.9757 	EXP 	window1: blendMode = 'avg'
472.9840 	EXP 	window1: blendMode = 'avg'
472.9923 	EXP 	window1: blendMode = 'avg'
473.0007 	EXP 	window1: blendMode = 'avg'
473.0090 	EXP 	window1: blendMode = 'avg'
473.0174 	EXP 	window1: blendMode = 'avg'
473.0256 	EXP 	window1: blendMode = 'avg'
473.0340 	EXP 	window1: blendMode = 'avg'
473.0423 	EXP 	window1: blendMode = 'avg'
473.0507 	EXP 	window1: blendMode = 'avg'
473.0621 	EXP 	window1: blendMode = 'avg'
473.0673 	EXP 	window1: blendMode = 'avg'
473.0757 	EXP 	window1: blendMode = 'avg'
473.0840 	EXP 	window1: blendMode = 'avg'
473.0923 	DATA 	Keypress: 3
473.0928 	EXP 	New trial (rep=0, index=6): {'corrAns': 4, 'image3': u'Alien9.BMP', 'image2': u'Alien5.BMP', 'image1': u'Alien1.BMP', 'image6': u'Alien9.BMP', 'image5': u'Alien8.BMP', 'image4': u'Alien7.BMP'}
473.1023 	EXP 	question_text: autoDraw = False
473.1023 	EXP 	test1_image: size = array([ 0.3       ,  0.46851852])
473.1023 	EXP 	test1_image: image = u'Alien1.BMP'
473.1023 	EXP 	test1_image: autoDraw = True
473.9088 	EXP 	test1_image: autoDraw = False
473.9088 	EXP 	test1_blank_image: autoDraw = True
474.1088 	EXP 	test1_image: autoDraw = False
474.1088 	EXP 	test1_blank_image: autoDraw = False
474.1088 	EXP 	test2_image: size = array([ 0.3       ,  0.54444444])
474.1088 	EXP 	test2_image: image = u'Alien5.BMP'
474.1088 	EXP 	test2_image: autoDraw = True
474.9090 	EXP 	test2_image: autoDraw = False
474.9090 	EXP 	test2_blank_image: autoDraw = True
475.1090 	EXP 	test2_image: autoDraw = False
475.1090 	EXP 	test2_blank_image: autoDraw = False
475.1090 	EXP 	test3_image: size = array([ 0.225     ,  0.57407407])
475.1090 	EXP 	test3_image: image = u'Alien9.BMP'
475.1090 	EXP 	test3_image: autoDraw = True
475.9091 	EXP 	test3_image: autoDraw = False
475.9091 	EXP 	test3_blank_image: autoDraw = True
476.1092 	EXP 	test3_image: autoDraw = False
476.1092 	EXP 	test3_blank_image: autoDraw = False
476.1092 	EXP 	test_pause_image: autoDraw = True
477.1010 	EXP 	test_pause_image: autoDraw = False
477.1010 	EXP 	test4_image: size = array([ 0.225     ,  0.60555556])
477.1010 	EXP 	test4_image: image = u'Alien7.BMP'
477.1010 	EXP 	test4_image: autoDraw = True
477.9012 	EXP 	test4_image: autoDraw = False
477.9012 	EXP 	test4_blank_image: autoDraw = True
478.1013 	EXP 	test4_image: autoDraw = False
478.1013 	EXP 	test4_blank_image: autoDraw = False
478.1013 	EXP 	test5_image: size = array([ 0.225     ,  0.52592593])
478.1013 	EXP 	test5_image: image = u'Alien8.BMP'
478.1013 	EXP 	test5_image: autoDraw = True
478.9014 	EXP 	test5_image: autoDraw = False
478.9014 	EXP 	test5_blank_image: autoDraw = True
479.1015 	EXP 	test5_image: autoDraw = False
479.1015 	EXP 	test5_blank_image: autoDraw = False
479.1015 	EXP 	test6_image: size = array([ 0.225     ,  0.57407407])
479.1015 	EXP 	test6_image: image = u'Alien9.BMP'
479.1015 	EXP 	test6_image: autoDraw = True
479.9016 	EXP 	test6_image: autoDraw = False
479.9016 	EXP 	test6_blank_image: autoDraw = True
480.0936 	EXP 	window1: blendMode = 'avg'
480.1016 	EXP 	test6_image: autoDraw = False
480.1016 	EXP 	test6_blank_image: autoDraw = False
480.1016 	EXP 	question_text: autoDraw = True
480.1018 	EXP 	window1: blendMode = 'avg'
480.1103 	EXP 	window1: blendMode = 'avg'
480.1185 	EXP 	window1: blendMode = 'avg'
480.1268 	EXP 	window1: blendMode = 'avg'
480.1352 	EXP 	window1: blendMode = 'avg'
480.1435 	EXP 	window1: blendMode = 'avg'
480.1519 	EXP 	window1: blendMode = 'avg'
480.1602 	EXP 	window1: blendMode = 'avg'
480.1685 	EXP 	window1: blendMode = 'avg'
480.1769 	EXP 	window1: blendMode = 'avg'
480.1852 	EXP 	window1: blendMode = 'avg'
480.1937 	EXP 	window1: blendMode = 'avg'
480.2019 	EXP 	window1: blendMode = 'avg'
480.2102 	EXP 	window1: blendMode = 'avg'
480.2185 	EXP 	window1: blendMode = 'avg'
480.2269 	EXP 	window1: blendMode = 'avg'
480.2352 	EXP 	window1: blendMode = 'avg'
480.2435 	EXP 	window1: blendMode = 'avg'
480.2519 	EXP 	window1: blendMode = 'avg'
480.2603 	EXP 	window1: blendMode = 'avg'
480.2685 	EXP 	window1: blendMode = 'avg'
480.2769 	EXP 	window1: blendMode = 'avg'
480.2852 	EXP 	window1: blendMode = 'avg'
480.2935 	EXP 	window1: blendMode = 'avg'
480.3018 	EXP 	window1: blendMode = 'avg'
480.3102 	EXP 	window1: blendMode = 'avg'
480.3185 	EXP 	window1: blendMode = 'avg'
480.3269 	EXP 	window1: blendMode = 'avg'
480.3352 	EXP 	window1: blendMode = 'avg'
480.3436 	EXP 	window1: blendMode = 'avg'
480.3519 	EXP 	window1: blendMode = 'avg'
480.3602 	EXP 	window1: blendMode = 'avg'
480.3685 	EXP 	window1: blendMode = 'avg'
480.3769 	EXP 	window1: blendMode = 'avg'
480.3852 	EXP 	window1: blendMode = 'avg'
480.3935 	EXP 	window1: blendMode = 'avg'
480.4019 	EXP 	window1: blendMode = 'avg'
480.4102 	EXP 	window1: blendMode = 'avg'
480.4186 	EXP 	window1: blendMode = 'avg'
480.4269 	EXP 	window1: blendMode = 'avg'
480.4352 	EXP 	window1: blendMode = 'avg'
480.4435 	EXP 	window1: blendMode = 'avg'
480.4519 	EXP 	window1: blendMode = 'avg'
480.4602 	EXP 	window1: blendMode = 'avg'
480.4685 	EXP 	window1: blendMode = 'avg'
480.4769 	EXP 	window1: blendMode = 'avg'
480.4852 	EXP 	window1: blendMode = 'avg'
480.4935 	EXP 	window1: blendMode = 'avg'
480.5019 	EXP 	window1: blendMode = 'avg'
480.5102 	EXP 	window1: blendMode = 'avg'
480.5186 	EXP 	window1: blendMode = 'avg'
480.5269 	EXP 	window1: blendMode = 'avg'
480.5352 	EXP 	window1: blendMode = 'avg'
480.5435 	EXP 	window1: blendMode = 'avg'
480.5519 	EXP 	window1: blendMode = 'avg'
480.5602 	EXP 	window1: blendMode = 'avg'
480.5686 	EXP 	window1: blendMode = 'avg'
480.5769 	EXP 	window1: blendMode = 'avg'
480.5852 	EXP 	window1: blendMode = 'avg'
480.5936 	EXP 	window1: blendMode = 'avg'
480.6019 	EXP 	window1: blendMode = 'avg'
480.6103 	EXP 	window1: blendMode = 'avg'
480.6186 	EXP 	window1: blendMode = 'avg'
480.6269 	EXP 	window1: blendMode = 'avg'
480.6353 	EXP 	window1: blendMode = 'avg'
480.6436 	EXP 	window1: blendMode = 'avg'
480.6519 	EXP 	window1: blendMode = 'avg'
480.6602 	EXP 	window1: blendMode = 'avg'
480.6686 	EXP 	window1: blendMode = 'avg'
480.6769 	EXP 	window1: blendMode = 'avg'
480.6852 	EXP 	window1: blendMode = 'avg'
480.6936 	EXP 	window1: blendMode = 'avg'
480.7020 	EXP 	window1: blendMode = 'avg'
480.7102 	DATA 	Keypress: 4
480.7108 	EXP 	New trial (rep=0, index=7): {'corrAns': 3, 'image3': u'Alien9.BMP', 'image2': u'Alien8.BMP', 'image1': u'Alien7.BMP', 'image6': u'Alien12.BMP', 'image5': u'Alien8.BMP', 'image4': u'Alien4.BMP'}
480.7184 	EXP 	question_text: autoDraw = False
480.7184 	EXP 	test1_image: size = array([ 0.225     ,  0.60555556])
480.7184 	EXP 	test1_image: image = u'Alien7.BMP'
480.7184 	EXP 	test1_image: autoDraw = True
481.5268 	EXP 	test1_image: autoDraw = False
481.5268 	EXP 	test1_blank_image: autoDraw = True
481.7270 	EXP 	test1_image: autoDraw = False
481.7270 	EXP 	test1_blank_image: autoDraw = False
481.7270 	EXP 	test2_image: size = array([ 0.225     ,  0.52592593])
481.7270 	EXP 	test2_image: image = u'Alien8.BMP'
